,t,ke_weno5,ke_test,ke_reward,disper_weno5,disper_test,disper_imp
87,0.88,1819.9932264530535,1867.037043615589,0.025848347388752746,0.0011510554876474754,0.007493406905931345,5.510030998806455
88,0.89,1819.215855717703,1866.7128024389142,0.026108472269483984,0.0011437186173587424,0.007091608013978666,5.20048314886728
89,0.9,1818.240635548419,1866.1329687384905,0.026339931169576003,0.001177848272190881,0.0071819668552934104,5.097531426466709
90,0.91,1817.09641966047,1865.3817402045272,0.026572789435730382,0.0011289922075443408,0.006840366884535095,5.058825595805932
91,0.92,1815.9238435182351,1864.5852258740383,0.026797039165213477,0.0010705524422259033,0.006323166754036381,4.90645213128391
92,0.93,1815.0304538847358,1864.0673739015165,0.02701713346562662,0.0011287578767368686,0.006088092693360949,4.393621447817529
93,0.94,1814.3715344245652,1863.737515333169,0.027208308757037836,0.0010823811617708522,0.006093836463547001,4.630028199656628
94,0.95,1813.7086499287718,1863.3510735741702,0.027370671495307697,0.0010902925541473804,0.005837341408981761,4.353922107215178
95,0.96,1812.8708601736666,1862.76935359362,0.027524571394552222,0.0011210894163918034,0.005479867248504767,3.887984105800922
96,0.97,1811.8087832364786,1861.971803168567,0.027686707557781576,0.0010248039200315587,0.005448736046221987,4.316857146735147
97,0.98,1810.7326858282572,1861.1743018130906,0.027857019636092994,0.0010305327950834505,0.005685353727274696,4.5169071323094645
98,0.99,1809.9200843483413,1860.6315492206886,0.028018620993758292,0.0010199368274597556,0.00531702876790412,4.213096169050645
99,1.0,1809.3555813885616,1860.324040188139,0.02816939872065527,0.0010046522600083304,0.0050977563571466,4.074150091599187
